AEBODSYS,AETERM,col1,param,value,col2,AETERM_ORD,AEBODSYS_ORD
FLANK PAIN,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Placebo,distinct_n,0,n_pct,14,4
FLANK PAIN,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Placebo,distinct_pct,0,n_pct,14,4
FLANK PAIN,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Placebo,n,0,n_aes,14,4
FLANK PAIN,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline High Dose,distinct_n,2,n_pct,14,4
FLANK PAIN,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline High Dose,distinct_pct,0.02857142857142857,n_pct,14,4
FLANK PAIN,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline High Dose,n,2,n_aes,14,4
FLANK PAIN,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline Low Dose,distinct_n,0,n_pct,14,4
FLANK PAIN,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline Low Dose,distinct_pct,0,n_pct,14,4
FLANK PAIN,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline Low Dose,n,0,n_aes,14,4
MUSCLE SPASMS,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Placebo,distinct_n,0,n_pct,14,5
MUSCLE SPASMS,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Placebo,distinct_pct,0,n_pct,14,5
MUSCLE SPASMS,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Placebo,n,0,n_aes,14,5
MUSCLE SPASMS,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline High Dose,distinct_n,1,n_pct,14,5
MUSCLE SPASMS,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline High Dose,distinct_pct,0.01428571428571428,n_pct,14,5
MUSCLE SPASMS,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline High Dose,n,2,n_aes,14,5
MUSCLE SPASMS,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline Low Dose,distinct_n,1,n_pct,14,5
MUSCLE SPASMS,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline Low Dose,distinct_pct,0.01162790697674418,n_pct,14,5
MUSCLE SPASMS,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline Low Dose,n,1,n_aes,14,5
MUSCULAR WEAKNESS,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Placebo,distinct_n,0,n_pct,14,6
MUSCULAR WEAKNESS,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Placebo,distinct_pct,0,n_pct,14,6
MUSCULAR WEAKNESS,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Placebo,n,0,n_aes,14,6
MUSCULAR WEAKNESS,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline High Dose,distinct_n,0,n_pct,14,6
MUSCULAR WEAKNESS,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline High Dose,distinct_pct,0,n_pct,14,6
MUSCULAR WEAKNESS,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline High Dose,n,0,n_aes,14,6
MUSCULAR WEAKNESS,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline Low Dose,distinct_n,1,n_pct,14,6
MUSCULAR WEAKNESS,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline Low Dose,distinct_pct,0.01162790697674418,n_pct,14,6
MUSCULAR WEAKNESS,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline Low Dose,n,2,n_aes,14,6
MYALGIA,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Placebo,distinct_n,0,n_pct,14,8
MYALGIA,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Placebo,distinct_pct,0,n_pct,14,8
MYALGIA,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Placebo,n,0,n_aes,14,8
MYALGIA,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline High Dose,distinct_n,1,n_pct,14,8
MYALGIA,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline High Dose,distinct_pct,0.01428571428571428,n_pct,14,8
MYALGIA,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline High Dose,n,1,n_aes,14,8
MYALGIA,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline Low Dose,distinct_n,0,n_pct,14,8
MYALGIA,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline Low Dose,distinct_pct,0,n_pct,14,8
MYALGIA,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline Low Dose,n,0,n_aes,14,8
PAIN IN EXTREMITY,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Placebo,distinct_n,1,n_pct,14,9
PAIN IN EXTREMITY,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Placebo,distinct_pct,0.0144927536231884,n_pct,14,9
PAIN IN EXTREMITY,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Placebo,n,1,n_aes,14,9
PAIN IN EXTREMITY,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline High Dose,distinct_n,0,n_pct,14,9
PAIN IN EXTREMITY,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline High Dose,distinct_pct,0,n_pct,14,9
PAIN IN EXTREMITY,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline High Dose,n,0,n_aes,14,9
PAIN IN EXTREMITY,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline Low Dose,distinct_n,0,n_pct,14,9
PAIN IN EXTREMITY,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline Low Dose,distinct_pct,0,n_pct,14,9
PAIN IN EXTREMITY,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline Low Dose,n,0,n_aes,14,9
SHOULDER PAIN,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Placebo,distinct_n,1,n_pct,14,10
SHOULDER PAIN,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Placebo,distinct_pct,0.0144927536231884,n_pct,14,10
SHOULDER PAIN,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Placebo,n,2,n_aes,14,10
SHOULDER PAIN,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline High Dose,distinct_n,0,n_pct,14,10
SHOULDER PAIN,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline High Dose,distinct_pct,0,n_pct,14,10
SHOULDER PAIN,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline High Dose,n,0,n_aes,14,10
SHOULDER PAIN,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline Low Dose,distinct_n,2,n_pct,14,10
SHOULDER PAIN,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline Low Dose,distinct_pct,0.02325581395348837,n_pct,14,10
SHOULDER PAIN,MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS,Xanomeline Low Dose,n,2,n_aes,14,10
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Placebo,distinct_n,0,n_pct,15,3
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Placebo,distinct_pct,0,n_pct,15,3
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Placebo,n,0,n_aes,15,3
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Xanomeline High Dose,distinct_n,1,n_pct,15,3
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Xanomeline High Dose,distinct_pct,0.01428571428571428,n_pct,15,3
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Xanomeline High Dose,n,1,n_aes,15,3
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Xanomeline Low Dose,distinct_n,2,n_pct,15,3
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Xanomeline Low Dose,distinct_pct,0.02325581395348837,n_pct,15,3
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Xanomeline Low Dose,n,3,n_aes,15,3
COLON CANCER,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Placebo,distinct_n,0,n_pct,15,1
COLON CANCER,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Placebo,distinct_pct,0,n_pct,15,1
COLON CANCER,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Placebo,n,0,n_aes,15,1
COLON CANCER,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Xanomeline High Dose,distinct_n,0,n_pct,15,1
COLON CANCER,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Xanomeline High Dose,distinct_pct,0,n_pct,15,1
COLON CANCER,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Xanomeline High Dose,n,0,n_aes,15,1
COLON CANCER,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Xanomeline Low Dose,distinct_n,1,n_pct,15,1
COLON CANCER,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Xanomeline Low Dose,distinct_pct,0.01162790697674418,n_pct,15,1
COLON CANCER,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Xanomeline Low Dose,n,1,n_aes,15,1
MALIGNANT FIBROUS HISTIOCYTOMA,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Placebo,distinct_n,0,n_pct,15,2
MALIGNANT FIBROUS HISTIOCYTOMA,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Placebo,distinct_pct,0,n_pct,15,2
MALIGNANT FIBROUS HISTIOCYTOMA,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Placebo,n,0,n_aes,15,2
MALIGNANT FIBROUS HISTIOCYTOMA,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Xanomeline High Dose,distinct_n,0,n_pct,15,2
MALIGNANT FIBROUS HISTIOCYTOMA,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Xanomeline High Dose,distinct_pct,0,n_pct,15,2
MALIGNANT FIBROUS HISTIOCYTOMA,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Xanomeline High Dose,n,0,n_aes,15,2
MALIGNANT FIBROUS HISTIOCYTOMA,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Xanomeline Low Dose,distinct_n,1,n_pct,15,2
MALIGNANT FIBROUS HISTIOCYTOMA,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Xanomeline Low Dose,distinct_pct,0.01162790697674418,n_pct,15,2
MALIGNANT FIBROUS HISTIOCYTOMA,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Xanomeline Low Dose,n,2,n_aes,15,2
PROSTATE CANCER,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Placebo,distinct_n,0,n_pct,15,4
PROSTATE CANCER,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Placebo,distinct_pct,0,n_pct,15,4
PROSTATE CANCER,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Placebo,n,0,n_aes,15,4
PROSTATE CANCER,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Xanomeline High Dose,distinct_n,1,n_pct,15,4
PROSTATE CANCER,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Xanomeline High Dose,distinct_pct,0.01428571428571428,n_pct,15,4
PROSTATE CANCER,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Xanomeline High Dose,n,1,n_aes,15,4
PROSTATE CANCER,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Xanomeline Low Dose,distinct_n,0,n_pct,15,4
PROSTATE CANCER,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Xanomeline Low Dose,distinct_pct,0,n_pct,15,4
PROSTATE CANCER,"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)",Xanomeline Low Dose,n,0,n_aes,15,4
NERVOUS SYSTEM DISORDERS,NERVOUS SYSTEM DISORDERS,Placebo,distinct_n,12,n_pct,16,12
NERVOUS SYSTEM DISORDERS,NERVOUS SYSTEM DISORDERS,Placebo,distinct_pct,0.17391304347826086,n_pct,16,12
NERVOUS SYSTEM DISORDERS,NERVOUS SYSTEM DISORDERS,Placebo,n,16,n_aes,16,12
NERVOUS SYSTEM DISORDERS,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_n,25,n_pct,16,12
NERVOUS SYSTEM DISORDERS,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_pct,0.35714285714285715,n_pct,16,12
NERVOUS SYSTEM DISORDERS,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,n,43,n_aes,16,12
NERVOUS SYSTEM DISORDERS,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,distinct_n,22,n_pct,16,12
NERVOUS SYSTEM DISORDERS,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,distinct_pct,0.2558139534883721,n_pct,16,12
NERVOUS SYSTEM DISORDERS,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,n,42,n_aes,16,12
AMNESIA,NERVOUS SYSTEM DISORDERS,Placebo,distinct_n,0,n_pct,16,1
AMNESIA,NERVOUS SYSTEM DISORDERS,Placebo,distinct_pct,0,n_pct,16,1
AMNESIA,NERVOUS SYSTEM DISORDERS,Placebo,n,0,n_aes,16,1
AMNESIA,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_n,1,n_pct,16,1
AMNESIA,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_pct,0.01428571428571428,n_pct,16,1
AMNESIA,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,n,2,n_aes,16,1
AMNESIA,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,distinct_n,0,n_pct,16,1
AMNESIA,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,distinct_pct,0,n_pct,16,1
AMNESIA,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,n,0,n_aes,16,1
BALANCE DISORDER,NERVOUS SYSTEM DISORDERS,Placebo,distinct_n,0,n_pct,16,2
BALANCE DISORDER,NERVOUS SYSTEM DISORDERS,Placebo,distinct_pct,0,n_pct,16,2
BALANCE DISORDER,NERVOUS SYSTEM DISORDERS,Placebo,n,0,n_aes,16,2
BALANCE DISORDER,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_n,0,n_pct,16,2
BALANCE DISORDER,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_pct,0,n_pct,16,2
BALANCE DISORDER,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,n,0,n_aes,16,2
BALANCE DISORDER,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,distinct_n,1,n_pct,16,2
BALANCE DISORDER,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,distinct_pct,0.01162790697674418,n_pct,16,2
BALANCE DISORDER,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,n,3,n_aes,16,2
BURNING SENSATION,NERVOUS SYSTEM DISORDERS,Placebo,distinct_n,0,n_pct,16,3
BURNING SENSATION,NERVOUS SYSTEM DISORDERS,Placebo,distinct_pct,0,n_pct,16,3
BURNING SENSATION,NERVOUS SYSTEM DISORDERS,Placebo,n,0,n_aes,16,3
BURNING SENSATION,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_n,2,n_pct,16,3
BURNING SENSATION,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_pct,0.02857142857142857,n_pct,16,3
BURNING SENSATION,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,n,2,n_aes,16,3
BURNING SENSATION,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,distinct_n,0,n_pct,16,3
BURNING SENSATION,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,distinct_pct,0,n_pct,16,3
BURNING SENSATION,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,n,0,n_aes,16,3
COGNITIVE DISORDER,NERVOUS SYSTEM DISORDERS,Placebo,distinct_n,0,n_pct,16,4
COGNITIVE DISORDER,NERVOUS SYSTEM DISORDERS,Placebo,distinct_pct,0,n_pct,16,4
COGNITIVE DISORDER,NERVOUS SYSTEM DISORDERS,Placebo,n,0,n_aes,16,4
COGNITIVE DISORDER,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_n,1,n_pct,16,4
COGNITIVE DISORDER,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_pct,0.01428571428571428,n_pct,16,4
COGNITIVE DISORDER,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,n,1,n_aes,16,4
COGNITIVE DISORDER,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,distinct_n,0,n_pct,16,4
COGNITIVE DISORDER,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,distinct_pct,0,n_pct,16,4
COGNITIVE DISORDER,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,n,0,n_aes,16,4
COMPLEX PARTIAL SEIZURES,NERVOUS SYSTEM DISORDERS,Placebo,distinct_n,0,n_pct,16,5
COMPLEX PARTIAL SEIZURES,NERVOUS SYSTEM DISORDERS,Placebo,distinct_pct,0,n_pct,16,5
COMPLEX PARTIAL SEIZURES,NERVOUS SYSTEM DISORDERS,Placebo,n,0,n_aes,16,5
COMPLEX PARTIAL SEIZURES,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_n,0,n_pct,16,5
COMPLEX PARTIAL SEIZURES,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_pct,0,n_pct,16,5
COMPLEX PARTIAL SEIZURES,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,n,0,n_aes,16,5
COMPLEX PARTIAL SEIZURES,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,distinct_n,1,n_pct,16,5
COMPLEX PARTIAL SEIZURES,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,distinct_pct,0.01162790697674418,n_pct,16,5
COMPLEX PARTIAL SEIZURES,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,n,1,n_aes,16,5
COORDINATION ABNORMAL,NERVOUS SYSTEM DISORDERS,Placebo,distinct_n,0,n_pct,16,6
COORDINATION ABNORMAL,NERVOUS SYSTEM DISORDERS,Placebo,distinct_pct,0,n_pct,16,6
COORDINATION ABNORMAL,NERVOUS SYSTEM DISORDERS,Placebo,n,0,n_aes,16,6
COORDINATION ABNORMAL,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_n,0,n_pct,16,6
COORDINATION ABNORMAL,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_pct,0,n_pct,16,6
COORDINATION ABNORMAL,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,n,0,n_aes,16,6
COORDINATION ABNORMAL,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,distinct_n,1,n_pct,16,6
COORDINATION ABNORMAL,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,distinct_pct,0.01162790697674418,n_pct,16,6
COORDINATION ABNORMAL,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,n,1,n_aes,16,6
DIZZINESS,NERVOUS SYSTEM DISORDERS,Placebo,distinct_n,2,n_pct,16,7
DIZZINESS,NERVOUS SYSTEM DISORDERS,Placebo,distinct_pct,0.02898550724637681,n_pct,16,7
DIZZINESS,NERVOUS SYSTEM DISORDERS,Placebo,n,3,n_aes,16,7
DIZZINESS,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_n,11,n_pct,16,7
DIZZINESS,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_pct,0.15714285714285714,n_pct,16,7
DIZZINESS,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,n,17,n_aes,16,7
DIZZINESS,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,distinct_n,9,n_pct,16,7
DIZZINESS,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,distinct_pct,0.10465116279069768,n_pct,16,7
DIZZINESS,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,n,14,n_aes,16,7
HEADACHE,NERVOUS SYSTEM DISORDERS,Placebo,distinct_n,7,n_pct,16,8
HEADACHE,NERVOUS SYSTEM DISORDERS,Placebo,distinct_pct,0.10144927536231883,n_pct,16,8
HEADACHE,NERVOUS SYSTEM DISORDERS,Placebo,n,8,n_aes,16,8
HEADACHE,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_n,6,n_pct,16,8
HEADACHE,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_pct,0.08571428571428572,n_pct,16,8
HEADACHE,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,n,9,n_aes,16,8
HEADACHE,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,distinct_n,3,n_pct,16,8
HEADACHE,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,distinct_pct,0.03488372093023256,n_pct,16,8
HEADACHE,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,n,4,n_aes,16,8
HEMIANOPIA HOMONYMOUS,NERVOUS SYSTEM DISORDERS,Placebo,distinct_n,0,n_pct,16,9
HEMIANOPIA HOMONYMOUS,NERVOUS SYSTEM DISORDERS,Placebo,distinct_pct,0,n_pct,16,9
HEMIANOPIA HOMONYMOUS,NERVOUS SYSTEM DISORDERS,Placebo,n,0,n_aes,16,9
HEMIANOPIA HOMONYMOUS,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_n,0,n_pct,16,9
HEMIANOPIA HOMONYMOUS,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_pct,0,n_pct,16,9
HEMIANOPIA HOMONYMOUS,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,n,0,n_aes,16,9
HEMIANOPIA HOMONYMOUS,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,distinct_n,1,n_pct,16,9
HEMIANOPIA HOMONYMOUS,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,distinct_pct,0.01162790697674418,n_pct,16,9
HEMIANOPIA HOMONYMOUS,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,n,1,n_aes,16,9
HYPERSOMNIA,NERVOUS SYSTEM DISORDERS,Placebo,distinct_n,0,n_pct,16,10
HYPERSOMNIA,NERVOUS SYSTEM DISORDERS,Placebo,distinct_pct,0,n_pct,16,10
HYPERSOMNIA,NERVOUS SYSTEM DISORDERS,Placebo,n,0,n_aes,16,10
HYPERSOMNIA,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_n,1,n_pct,16,10
HYPERSOMNIA,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_pct,0.01428571428571428,n_pct,16,10
HYPERSOMNIA,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,n,1,n_aes,16,10
HYPERSOMNIA,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,distinct_n,0,n_pct,16,10
HYPERSOMNIA,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,distinct_pct,0,n_pct,16,10
HYPERSOMNIA,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,n,0,n_aes,16,10
LETHARGY,NERVOUS SYSTEM DISORDERS,Placebo,distinct_n,0,n_pct,16,11
LETHARGY,NERVOUS SYSTEM DISORDERS,Placebo,distinct_pct,0,n_pct,16,11
LETHARGY,NERVOUS SYSTEM DISORDERS,Placebo,n,0,n_aes,16,11
LETHARGY,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_n,1,n_pct,16,11
LETHARGY,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_pct,0.01428571428571428,n_pct,16,11
LETHARGY,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,n,1,n_aes,16,11
LETHARGY,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,distinct_n,1,n_pct,16,11
LETHARGY,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,distinct_pct,0.01162790697674418,n_pct,16,11
LETHARGY,NERVOUS SYSTEM DISORDERS,Xanomeline Low Dose,n,1,n_aes,16,11
PARAESTHESIA,NERVOUS SYSTEM DISORDERS,Placebo,distinct_n,0,n_pct,16,13
PARAESTHESIA,NERVOUS SYSTEM DISORDERS,Placebo,distinct_pct,0,n_pct,16,13
PARAESTHESIA,NERVOUS SYSTEM DISORDERS,Placebo,n,0,n_aes,16,13
PARAESTHESIA,NERVOUS SYSTEM DISORDERS,Xanomeline High Dose,distinct_n,1,n_pct,16,13
